	SBS1	SBS2	SBS5	SBS7a	SBS7b	SBS8	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS17a	SBS17b	SBS18	SBS20	SBS31	SBS33	SBS35	SBS39	SBS44	SBS84	SBS87	SBS288L1H3	SBS288L2	SBS288L3	SBS288L4	SBS288L5	SBS288H1	SBS288H2	SBS288H4	SBS288H5	DBS1	DBS2	DBS4	DBS5	DBS6	DBS7	DBS9	DBS10	DBS11	DBS78L1H1	DBS78H2	DBS78H3	ID1	ID2	ID3	ID4	ID5	ID8	ID9	ID12	ID17	ID83L1	ID83I1	ID83I2	ID83I3H1	ID83H2	ID83H3	ID83H4	ID83I4H5	SV1	SV2	SV4	SV5	SV6	SV7	SV8	SV9	SV32A	SV32B	SV32C	CN2	CN3	CN4	CN5	CN7	CN13	CN20	CN25	CN48A	CN48B	CN48C	CN48D	CN48E	CN48F
DBS2	0.0	0.0	1.742509189209689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.990904481993445	0.0	17.227121256316266	0.0	0.0	0.0	0.0	0.0	0.0	2.0176455987220723	0.0	4.8263830653021484	0.0	0.0	0.0	0.0	0.0	0.0	8.212103877823633	31.69480113155689	7.105400398378178	1.3827710393315935	0.0	0.0	0.0	0.0	21.91915940697281	0.0	2.2720850053596253	0.0	9.10201726706998	0.0	3.9011107937989986	7.911067442923709	3.367643390686248	0.0	0.0	0.0	0.0	1.942258867960612	0.0	0.0	0.0	0.0	0.0	1.5017981908417204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DBS5	3.21476788812095	0.0	5.080286711648226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.892123305930674	0.0	8.977145158982715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.918057068842623	0.0	0.0	0.0	0.0	0.0	31.69480113155689	4.490560510332195	0.0	2.9598171548132512	0.0	0.0	0.0	0.0	0.0	23.743457730458505	0.0	0.0	0.0	13.761896978788476	0.0	0.0	0.0	5.133292542078087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DBS6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.323142572736109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3116455615239968	0.0	0.0	2.3974838903655757	0.0	0.0	0.0	0.0	0.0	7.105400398378178	5.852281567300691	2.9598171548132512	0.0	0.0	0.0	0.0	0.0	0.0	6.498363104368392	0.0	0.0	0.0	4.397028814989554	0.0	0.0	1.623649524915504	3.951078250862581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6816782186777688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5122482034042188	0.0	0.0
DBS78H2	1.9090045128407436	0.0	6.921615368179675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.083492770528075	0.0	36.12374287871547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.964541898953772	0.0	0.0	0.0	0.0	0.0	21.91915940697281	2.2792400881796513	23.743457730458505	6.498363104368392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0176455987220723	1.8326961960063175	10.272110843006374	0.0	0.0	0.0	2.2334619552400317	0.0	1.742509189209689	0.0	0.0	0.0	0.0	0.0	1.8017492058647029	0.0	0.0	0.0	0.0	1.4676481966999255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.543782956512032	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ID3	2.251811906370347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.209767044777193	0.0	5.712152560321278	0.0	0.0	0.0	0.0	0.0	9.209880029110344	0.0	13.044108097559928	3.3588352719891343	0.0	0.0	0.0	0.0	0.0	9.10201726706998	3.1017973757646957	13.761896978788476	4.397028814989554	0.0	0.0	0.0	0.0	0.0	10.272110843006374	0.0	0.0	0.0	0.0	0.0	0.0	4.544707304219658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ID5	2.3024792730992414	0.0	0.0	0.0	0.0	4.46465362100127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9011107937989986	2.5696158094522334	0.0	0.0	0.0	1.58113863374002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.287213269690614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ID8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7626224590226172	0.0	0.0	0.0	0.0	0.0	4.21281640900576	1.3471078237573186	3.795034113347212	0.0	0.0	0.0	0.0	0.0	0.0	7.911067442923709	4.808065844563145	0.0	1.623649524915504	0.0	3.4871628312906364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.544707304219658	0.0	26.287213269690614	0.0	6.252091864616601	0.0	0.0	3.585650076295276	0.0	0.0	7.928581335185102	0.0	0.0	0.0	1.9776110929570931	0.0	3.1985653425876883	0.0	2.691436480480226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ID17	0.0	0.0	3.126838421633773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9041990696640414	0.0	1.441421122998668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.742509189209689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
