	SBS1	SBS2	SBS5	SBS7a	SBS7b	SBS8	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS17a	SBS17b	SBS18	SBS20	SBS31	SBS33	SBS35	SBS39	SBS44	SBS84	SBS87	SBS288L1H3	SBS288L2	SBS288L3	SBS288L4	SBS288L5	SBS288H1	SBS288H2	SBS288H4	SBS288H5	DBS1	DBS2	DBS4	DBS5	DBS6	DBS7	DBS9	DBS10	DBS11	DBS78L1H1	DBS78H2	DBS78H3	ID1	ID2	ID3	ID4	ID5	ID8	ID9	ID12	ID17	ID83L1	ID83I1	ID83I2	ID83I3H1	ID83H2	ID83H3	ID83H4	ID83I4H5	SV1	SV2	SV4	SV5	SV6	SV7	SV8	SV9	SV32A	SV32B	SV32C	CN2	CN3	CN4	CN5	CN7	CN13	CN20	CN25	CN48A	CN48B	CN48C	CN48D	CN48E	CN48F
SV2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.519346050326331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4421821699074104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1985653425876883	0.0	0.0	0.0	0.0	2.8273063869361064	1.4840647003937084	0.0	0.0	0.0	0.0	3.176163876171822	0.0	0.0	0.0	3.764145467551009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SV4	0.0	4.952750142593193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.076135900983518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6816782186777688	0.0	0.0	0.0	0.0	0.0	1.4676481966999255	0.0	3.506315115084754	0.0	0.0	0.0	0.0	0.0	1.6104812679951843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.945312374549571	23.191377294486504	0.0	0.0	13.989068436749289	0.0	0.0	0.0	0.0	0.0	0.0	1.6703294476398447	4.397028814989554	0.0	6.3207216413658545	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SV6	0.0	3.3953972563465844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5443300231764505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6299370200499703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.191377294486504	3.795034113347212	0.0	0.0	0.0	4.343827233811313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.375918800444391	0.0	4.0690449301099765	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SV7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6092781543213577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9803134714382264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.657363174072451	0.0	0.0	0.0	0.0	0.0	2.117664766649305	0.0	0.0	0.0	3.4217131390334026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.713985700030808	0.0	0.0	0.0	0.0	0.0	0.0
SV9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.138175128977383	1.8706530781770552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.989068436749289	5.453445204964647	4.343827233811313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.480748131651181	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CN5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8447826422207612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6703294476398447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.018873341661308	0.0	0.0	0.0	1.7158766940118402	0.0	0.0	0.0	0.0
CN7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.397028814989554	0.0	6.375918800444391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9287413099053885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CN20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.543782956512032	0.0	6.723658627896501	2.9759346711376184	0.0	0.0	0.0	0.0	0.0	1.7293810767672138	0.0	4.760178157743572	11.32216939930704	4.85416939011835	0.0	0.0	0.0	0.0	3.4734229246014854	2.5854320342742496	0.0	6.3207216413658545	10.56929015912936	4.0690449301099765	0.0	0.0	5.480748131651181	0.0	0.0	4.953592203515984	0.0	0.0	2.219126738459888	0.0	0.0	2.794147481253467	0.0	1.6060889479144322	0.0	0.0	0.0	0.0	0.0	0.0
